node_id,a_i,l_i,a_h
459293,25.6127,0.516,0.27658
414400,8.8666,0.163,0.1642
446303,0.80558,1.196,0.80558
442377,4.9992,0.746,0.47846
417367,10.8583,0.355,0.15151
421028,326.782,0.577,0.5557
443957,5.1992,1.465,1.0446
435017,32.7887,0.421,0.23956
444670,265.903,1.033,1.4594
418304,0.12625,0.518,0.12625
432141,0.44122,1.239,0.44122
422684,4.593,0.163,0.13881
435036,92.8772,0.651,0.25249
435013,25.9557,0.613,0.4286
422283,52.8534,0.425,0.11364
424103,0.71911,0.163,0.063083
436879,88.383,0.288,0.10088
422288,58.7123,0.74,0.46724
438264,3.8172,0.782,0.3149
440782,8.5907,0.642,0.57938
440781,7.4697,0.48,0.31488
436875,71.7701,1.207,0.92007
422688,8.4545,1.708,1.3755
431850,1.5254,0.163,0.012607
422292,64.3564,0.096,0.025257
436880,88.8496,0.547,0.22697
451835,19.2271,0.938,0.54091
435024,70.7857,0.096,0.025223
451837,22.7996,0.819,0.72969
438253,0.70547,0.982,0.70547
425095,66.1919,1.028,0.64369
443953,1.2087,0.746,0.22662
451177,4.2141,0.744,0.51581
417364,8.5224,0.614,0.36617
436871,64.4863,1.418,0.89467
425094,65.3463,0.451,0.32816
425093,64.5259,0.192,0.088341
463565,31.2161,0.162,0.02513
459086,0.30162,0.746,0.30162
462470,0.15075,0.487,0.15075
420513,1.6408,0.751,0.29031
414124,0.17683,0.457,0.17683
444235,2.7696,1.136,0.40286
445884,0.31467,0.584,0.31467
424098,0.60558,1.198,0.60558
464172,0.15072,0.65,0.15072
429161,0.30264,0.457,0.30264
414123,0.12631,0.39,0.12631
431673,0.34039,1.009,0.34039
445727,0.62939,0.738,0.62939
451167,0.38998,0.708,0.38998
439003,1.9777,0.619,0.23934
457623,0.75423,0.944,0.75423
449966,1.6231,0.85,0.45292
442237,0.27705,0.488,0.27705
442236,0.83114,1.905,0.83114
449487,0.52846,1.063,0.52846
413643,18.2535,0.557,0.21474
440443,0.40307,0.872,0.40307
461679,0.41459,0.913,0.41459
425252,0.37845,0.488,0.37845
449967,2.1767,0.258,0.15096
449968,5.1952,0.842,0.44029
425249,0.17661,0.425,0.17661
424754,0.23969,0.878,0.23969
433449,0.59238,0.872,0.59238
425099,1.7158,1.974,1.7158
448115,0.40268,1.136,0.40268
442035,0.5289,0.811,0.5289
427988,0.17657,0.421,0.17657
449970,0.31454,0.488,0.31454
429596,0.90783,0.584,0.22697
419310,0.36608,0.518,0.36608
441254,0.17632,0.354,0.17632
436505,1.0333,1.864,1.0333
427482,1.4252,2.062,1.4252
437031,2.2679,0.355,0.2016
437032,2.9861,0.709,0.50398
413786,0.13894,0.553,0.13894
422529,0.9969,0.747,0.10095
437033,6.7035,2.156,1.1087
441861,0.50377,0.294,0.050374
426433,0.21444,0.425,0.21444
434714,4.4356,0.421,0.22684
446743,0.65448,1.005,0.65448
415080,1.503,0.259,0.02526
445217,0.90631,1.601,0.90631
445216,73.7092,1.359,0.54136
443815,0.1385,0.488,0.1385
432299,0.4412,0.613,0.4412
433592,0.89494,1.925,0.89494
448893,1.2206,3.53,1.2206
422972,0.26498,0.584,0.26498
445212,69.655,1.255,0.81841
413332,0.22737,0.882,0.22737
442507,0.22666,0.782,0.22666
421011,0.51745,0.976,0.51745
455740,1.0562,0.163,0.050292
459588,0.18851,0.287,0.18851
430646,1.5002,0.457,0.12608
430141,0.21435,0.588,0.21435
414934,0.18944,0.457,0.18944
417639,0.25251,0.939,0.25251
440651,0.13855,0.552,0.13855
435006,0.17643,0.425,0.17643
425693,2.0185,0.096,0.025232
457021,0.20114,0.45,0.20114
437479,1.0835,1.597,1.0835
437482,0.51649,1.47,0.51649
450189,0.17614,0.354,0.17614
427293,0.44145,0.968,0.44145
430647,2.2314,0.619,0.20174
447637,0.20136,0.584,0.20136
424642,3.2171,0.096,0.025232
447634,0.52855,0.096,0.06292
434869,0.16383,0.584,0.16383
431852,0.44121,0.517,0.44121
446133,0.12587,0.619,0.12587
436885,104.067,1.013,0.49189
433698,0.22687,0.488,0.22687
429885,0.23958,0.488,0.23958
414395,3.9912,1.199,0.71994
414784,0.75778,1.269,0.75778
430648,0.46652,1.172,0.46652
417082,0.44192,0.457,0.44192
451649,0.67929,1.062,0.67929
430995,0.68082,1.268,0.68082
442826,1.1207,1.714,1.1207
439487,0.12596,0.354,0.12596
444649,108.027,1.144,0.57899
434177,0.56712,1.13,0.56712
434176,2.6086,2.289,1.3736
427144,0.58024,1.396,0.58024
432132,0.30254,0.882,0.30254
460800,0.28899,0.944,0.28899
425399,0.26491,0.588,0.26491
433833,0.63019,0.425,0.12603
458482,0.2388,1.106,0.2388
424643,3.8227,0.806,0.44156
432304,0.17648,0.776,0.17648
458481,0.52787,0.781,0.52787
450608,0.40256,0.906,0.40256
415600,0.51776,1.065,0.51776
436365,0.42839,1.166,0.42839
427017,1.1731,0.547,0.26489
430652,0.41604,0.847,0.41604
442950,0.42813,0.815,0.42813
448751,0.25167,0.944,0.25167
430470,0.32782,0.553,0.32782
444238,1.045,0.75,0.51617
438428,0.98254,1.555,0.98254
438433,0.20156,0.457,0.20156
442234,2.1786,0.425,0.1511
444121,0.13849,0.457,0.13849
456267,0.33945,1.075,0.33945
444504,0.13848,0.552,0.13848
451165,0.1258,0.456,0.1258
431676,0.1891,0.355,0.1891
416171,1.6796,0.557,0.10102
418297,9.5838,0.294,0.08837
425690,1.1859,2.252,1.1859
436858,20.923,0.715,0.42837
420649,0.23981,0.777,0.23981
418475,4.5695,1.004,0.50498
418472,0.101,0.488,0.101
436862,26.3416,0.163,0.037804
436679,0.1512,0.782,0.1512
432136,0.18909,0.751,0.18909
419815,0.22721,0.457,0.22721
416173,0.27781,0.969,0.27781
421695,0.21454,0.814,0.21454
430642,28.2882,0.619,0.54261
442948,0.26442,0.909,0.26442
422970,0.49212,0.619,0.49212
417359,0.30304,0.982,0.30304
427484,0.15135,0.457,0.15135
432455,2.2689,0.163,0.03782
430862,0.41605,0.878,0.41605
418301,14.5319,0.163,0.012623
428455,1.0215,0.263,0.17657
424474,0.66868,1.623,0.66868
417647,0.20201,0.651,0.20201
465195,1531.75,0.163,0.10061
459288,19.4531,0.846,0.59069
461142,2.9148,0.937,0.89211
461141,1.5704,0.096,0.025129
427624,0.36578,1.045,0.36578
453940,5.3202,0.982,0.50306
455311,0.27662,0.719,0.27662
454646,0.1509,0.488,0.1509
460510,7.7637,0.812,0.59056
463429,0.32658,0.425,0.32658
461406,0.74127,0.995,0.74127
427803,0.391,1.176,0.391
431214,0.28997,0.525,0.28997
464452,2.6879,1.56,1.0929
449496,0.76748,1.369,0.76748
427149,1.8919,1.045,0.60545
458172,4.6884,2.315,1.8479
457769,1.1312,1.531,1.1312
430319,3.291,0.294,0.075672
430479,3.0385,0.488,0.037831
455940,0.35204,0.096,0.012573
448753,0.46557,1.004,0.46557
457920,1.3198,0.612,0.31423
422291,64.167,0.614,0.29048
434880,0.50409,1.009,0.50409
420115,0.45441,0.68,0.45441
440448,0.12596,0.457,0.12596
456748,0.33943,0.456,0.33943
447236,0.25171,0.779,0.25171
453779,4.6784,1.683,0.88044
454090,0.11318,0.456,0.11318
429887,1.2736,0.747,0.15131
463261,0.43967,0.516,0.43967
451838,23.2022,0.163,0.050327
448614,0.3775,1.038,0.3775
413787,0.10105,0.39,0.10105
427153,1.4,0.882,0.51715
426798,0.34057,0.588,0.34057
442235,3.1733,0.552,0.22663
415756,0.30308,0.688,0.30308
414126,1.0989,1.33,1.0989
441705,0.42819,0.642,0.42819
440276,11.8133,0.588,0.17636
415083,0.89673,1.765,0.89673
425572,6.5468,1.468,0.70656
421365,0.17669,0.457,0.17669
432489,0.26471,0.451,0.26471
436237,1.3482,2.171,1.3482
429607,0.37829,0.782,0.37829
416712,0.5809,0.131,0.037882
429892,0.31523,0.557,0.31523
465169,1015.03,0.487,0.11317
442686,0.15111,0.457,0.15111
443499,2.367,2.506,1.4478
427631,13.9742,1.013,0.74442
465212,1627.94,0.163,0.025269
462472,0.28895,0.688,0.28895
458490,4.4746,0.163,0.11313
465210,1626.27,0.834,0.55379
441716,0.1889,0.588,0.1889
440653,1.5996,0.613,0.41565
424277,0.25233,0.457,0.25233
418162,0.44187,0.843,0.44187
424652,0.12616,0.488,0.12616
424482,0.21448,0.91,0.21448
441260,0.30226,0.75,0.30226
415604,0.23994,0.882,0.23994
413651,1.3262,1.073,0.63158
465165,1013.5,0.746,0.729
457026,1.7348,1.492,0.50287
416383,2.4373,0.719,0.23991
458037,0.22625,0.516,0.22625
451839,24.1836,0.421,0.64167
420522,0.41651,0.288,0.41651
420653,0.78253,1.233,0.78253
459299,35.7072,1.158,0.82981
417209,0.20202,0.588,0.20202
465199,1551.21,0.259,0.17615
427996,1.8287,0.71,0.47928
422832,0.18928,0.451,0.18928
433285,0.3151,0.457,0.3151
421871,0.36599,1.276,0.36599
451174,0.47803,0.325,0.062898
422542,3.382,0.294,0.20193
425568,0.31536,0.421,0.31536
465200,1576.58,0.288,0.32704
446445,4.5688,0.394,0.12584
449628,0.21389,0.719,0.21389
458962,0.47757,0.781,0.47757
417362,6.3758,0.873,1.1364
448462,0.54108,1.038,0.54108
413654,0.17684,0.62,0.17684
461681,1.7968,3.25,1.7968
448294,0.35236,0.517,0.35236
455081,47.4042,1.98,1.6101
425085,44.3157,0.777,1.06
425079,35.5829,0.163,0.025238
455091,79.2442,0.584,0.40265
457630,0.41481,0.648,0.41481
457156,0.35198,0.804,0.35198
459297,33.0797,0.354,0.22631
459320,64.8189,0.641,0.37727
430645,34.6994,2.896,3.0041
421019,214.855,0.681,0.41659
459443,0.21365,1.008,0.21365
465193,1528.74,0.421,0.31445
446744,0.30207,0.588,0.30207
446910,2.0391,0.258,0.13844
446913,4.015,0.456,0.31461
463866,0.18841,0.583,0.18841
458173,0.42734,0.612,0.42734
463262,0.2889,0.65,0.2889
459716,77.231,0.552,0.42726
459718,78.5883,0.294,0.20109
430315,0.44128,0.719,0.44128
447092,0.75511,0.842,0.21396
459868,0.32673,0.719,0.32673
459869,0.42728,1.527,0.42728
459870,1.4451,0.096,0.062831
446135,0.49091,1.171,0.49091
422289,63.0935,0.588,0.45463
465807,2.1727,1.008,0.36427
446443,2.8068,0.679,0.52861
419947,1.1612,0.814,0.26508
444647,105.899,0.131,0.12588
473017,66.2059,0.612,0.62815
473018,67.3491,0.746,0.70355
444653,204.311,0.45,0.36494
444664,224.791,0.163,0.10062
451471,0.54091,0.75,0.54091
445729,1.5482,2.067,1.5482
432473,41.0817,1.131,1.0843
423873,7.7581,0.488,0.34069
460343,0.42726,1.269,0.42726
447348,0.4908,0.488,0.4908
460651,4.7123,0.966,0.50277
460652,6.1074,0.877,0.55307
425403,12.7893,0.614,0.39116
425401,9.7614,0.588,0.30276
445568,3.6126,1.1,0.31465
450491,5.2081,0.909,0.65427
442828,0.27702,0.488,0.27702
450489,2.4152,0.163,0.025162
447511,17.5021,1.203,0.73001
460948,0.26386,0.679,0.26386
460949,0.17591,0.908,0.17591
417044,94.5184,0.74,0.49235
428629,1.1853,1.033,1.1853
419661,7.2443,0.422,0.36607
447779,0.11326,0.488,0.11326
419662,8.3677,0.651,0.53019
394999,29.3249,0.422,0.49363
395005,35.8574,0.688,0.59509
415752,6.2377,1.751,0.61868
443952,0.69249,0.938,0.69249
443817,0.27699,1.005,0.27699
443813,0.50361,1.136,0.50361
414933,0.39151,0.488,0.39151
415989,2.5255,2.312,1.9319
430861,0.1639,0.457,0.1639
463107,0.21355,0.449,0.21355
414785,0.26522,0.614,0.26522
432631,0.28991,0.355,0.28991
424275,3.0025,0.488,0.29017
448755,1.8749,1.138,0.61655
462700,46.6571,0.162,0.062813
462697,0.72865,1.469,0.72865
463557,0.16329,0.908,0.16329
449974,0.21389,0.746,0.21389
456101,0.57837,0.583,0.062862
458484,1.0682,0.294,0.11312
451834,14.0078,0.354,0.239
454310,0.17605,0.425,0.17605
465191,1255.19,1.1,0.96838
441714,13.3487,0.163,0.13849
448900,2.7808,0.996,0.69211
456271,0.6412,1.071,0.6412
445205,60.6023,0.163,0.088116
424273,12.8595,1.169,0.70691
444655,206.275,0.163,0.03775
447350,2.7688,1.896,1.1326
445351,0.31469,0.944,0.31469
432466,34.2231,0.613,0.57994
452334,0.17609,0.456,0.17609
446920,4.7705,1.532,0.78056
451303,0.23901,0.425,0.23901
454088,0.13833,0.588,0.13833
451176,3.4593,1.129,0.60382
435155,4.6494,0.642,0.36545
421026,324.661,0.425,0.40407
451023,1.7236,0.938,0.57868
438259,3.4139,2.246,1.411
431849,1.0968,0.163,0.088242
447349,1.3341,0.287,0.18878
445571,0.36504,0.354,0.36504
442048,24.4241,0.421,0.1763
436865,38.8582,0.968,0.76864
461840,0.46483,0.679,0.46483
450496,0.5787,1.069,0.5787
455079,44.7754,0.421,0.10062
417056,186.4,1.546,2.3619
450495,0.30193,0.394,0.30193
464454,4.2584,0.619,0.16334
460342,0.41467,0.913,0.41467
451302,0.89312,1.292,0.89312
430476,1.2102,0.131,0.1639
447509,6.3666,0.811,0.45307
448296,2.567,0.325,0.12582
454914,0.27662,1.269,0.27662
504407,658.46,0.425,0.32676
422975,0.36595,0.163,0.012618
504410,663.537,0.516,0.59066
457631,0.15084,0.715,0.15084
524609,1297.64,0.096,0.012573
434715,5.5697,0.425,0.10082
450358,6.9066,0.421,0.20129
446301,1.523,0.354,0.26432
447514,23.7962,1.934,1.4353
421023,321.012,0.614,0.41667
459292,24.3052,0.588,0.38968
440291,0.25192,0.517,0.25192
451833,0.22642,0.394,0.22642
465189,1252.19,0.557,0.22632
425087,45.9565,0.355,0.39121
473019,69.5595,0.325,0.037691
459301,47.1388,0.096,0.03772
459867,3.7202,1.532,0.99305
444509,0.54132,0.938,0.54132
465203,1583.17,0.842,0.37734
465198,1535.21,1.455,1.3462
424647,0.58035,0.096,0.025232
465197,1533.51,0.294,0.16345
442678,2.468,1.399,0.9191
465188,1185.68,0.982,0.50293
454917,0.72932,1.338,0.72932
465218,1646.42,0.584,0.44055
464011,0.52756,1.237,0.52756
436877,84.7268,0.751,0.39078
444665,226.892,0.715,0.37733
463556,0.84165,1.491,0.84165
424761,0.20185,0.619,0.20185
431002,1.0463,0.163,0.012607
435034,89.848,1.145,0.50477
456404,1.4079,0.804,1.4079
422536,0.50477,0.751,0.50477
451655,9.1695,1.165,0.85521
459092,1.1939,0.708,0.60324
455312,0.21375,0.908,0.21375
462468,0.61558,1.462,0.61558
463260,0.1633,0.287,0.1633
461541,0.51511,0.944,0.51511
432472,39.7957,0.163,0.063038
446448,0.41534,1.076,0.41534
446746,0.6545,0.383,0.6545
446745,0.3524,0.833,0.3524
461270,9.7621,0.944,0.37696
465201,1577.16,0.421,0.20123
504415,680.824,0.45,0.48999
461404,0.74126,1.233,0.74126
453771,0.32698,1.169,0.32698
455082,55.7282,0.325,0.037744
458627,0.3645,1.013,0.3645
435011,12.9401,0.913,0.83187
438994,2.9097,1.226,0.78101
465217,1645.3,0.642,0.71779
444666,227.244,0.325,0.12577
422278,44.7745,0.163,0.063116
462057,0.45228,0.913,0.45228
462323,0.42713,0.619,0.42713
433072,19.1718,0.325,0.16388
464457,3.8428,0.85,0.27633
422279,46.8697,0.457,0.32821
417514,0.45453,1.198,0.45453
464016,0.45218,0.774,0.45218
462473,0.3015,0.478,0.3015
463430,0.45222,0.421,0.45222
445069,0.42801,0.546,0.42801
439201,0.28971,0.851,0.28971
415995,0.18942,0.422,0.18942
454313,2.7162,1.387,1.2072
462324,0.26381,0.394,0.26381
463572,0.50245,1.099,0.50245
459873,1.1436,0.995,0.32673
454919,0.17604,0.456,0.17604
459598,0.23877,0.65,0.23877
463263,0.15074,0.425,0.15074
444130,0.42807,0.457,0.42807
463114,3.1782,0.449,0.25127
434325,0.31507,0.557,0.31507
434187,0.16384,0.557,0.16384
462706,1.0301,1.144,1.0301
415238,0.74515,1.339,0.74515
415081,0.97243,1.872,0.97243
524587,1198,0.457,0.1886
427019,1.2361,0.913,0.21443
465206,1587.19,1.789,0.99426
436684,1.8017,0.619,0.18901
426801,0.18921,0.355,0.18921
461683,0.21358,0.354,0.21358
422274,13.1588,0.812,0.44174
427992,14.9021,0.259,0.11351
460807,0.20104,0.516,0.20104
418306,0.18937,0.457,0.18937
418908,0.17674,0.584,0.17674
465211,1626.96,0.259,0.062866
524599,1277.16,0.163,0.10059
426796,1.4001,1.39,0.76944
524590,1202.75,0.517,0.75408
435029,75.6549,0.937,0.95882
473014,63.6308,0.456,0.13817
454805,0.32694,0.975,0.32694
426797,2.0056,0.163,0.025228
446599,0.90632,0.294,0.088104
465155,997.277,0.877,0.76623
417051,144.872,1.304,0.90928
468184,19.3233,0.545,0.20098
421035,345.505,0.457,0.20209
421017,199.881,1.235,1.2622
421025,323.638,0.584,0.64398
421020,215.196,0.259,0.1515
524604,1285.31,0.552,0.3396
444245,0.15108,0.613,0.15108
433062,5.2561,0.325,0.088246
457470,0.45254,1.075,0.45254
421366,0.22717,0.584,0.22717
458493,7.1139,0.294,0.1634
419136,0.70691,1.257,0.70691
471386,37.0756,0.877,0.36428
418916,1.0731,0.488,0.27773
435041,0.76869,0.517,0.18903
435039,11.8181,0.911,0.54196
418912,11.4491,1.272,1.313
453307,5.9111,0.425,0.21377
418906,0.36609,0.719,0.36609
422834,1.931,3,1.931
429886,0.70612,1.264,0.70612
429741,0.68091,0.968,0.68091
456588,1.2948,0.325,0.075435
435012,24.9725,0.457,0.21429
435565,0.23942,0.747,0.23942
435562,0.17641,0.421,0.17641
422546,1.4638,0.71,0.50475
429605,1.1096,1.597,1.1096
422686,5.8549,0.288,0.23977
434879,0.73097,1.439,0.73097
434875,5.507,0.968,0.86968
452662,0.23898,0.781,0.23898
419315,0.17673,0.782,0.17673
419316,2.1584,0.488,0.31559
422681,3.4572,0.096,0.037857
455751,1.6847,1.32,0.8298
453766,0.46531,1.009,0.46531
415084,0.16418,0.355,0.16418
459324,0.51524,0.612,0.51524
452479,0.49053,1.062,0.49053
452337,0.26414,0.75,0.26414
452332,0.45281,0.929,0.45281
446747,0.1762,0.488,0.1762
414935,0.26522,0.422,0.26522
423417,0.20189,0.782,0.20189
421361,0.18931,0.425,0.18931
446915,0.51598,0.163,0.025171
454093,2.5277,0.75,0.60368
418617,0.68166,1.431,0.68166
421520,0.27764,0.719,0.27764
455941,1.2321,0.737,0.72921
455942,2.326,0.479,0.74183
443616,0.64213,1.034,0.64213
434322,0.20164,0.651,0.20164
425574,0.32799,0.547,0.32799
433070,14.7337,0.68,0.21431
422285,56.8812,1.039,0.90909
422281,51.1617,0.62,0.49236
430031,2.9758,0.163,0.025221
451660,0.27674,0.619,0.27674
419944,1.0477,1.208,1.0477
431982,0.42863,1.466,0.42863
432634,0.54205,1.564,0.54205
419945,0.71944,1.498,0.71944
436232,2.4193,0.546,0.32763
436233,1.0585,1.632,1.0585
438262,1.3732,0.613,0.60467
443501,0.33997,0.394,0.33997
438265,0.42831,0.672,0.42831
418309,0.71956,0.902,0.71956
460039,0.37698,0.679,0.37698
423700,0.21449,0.394,0.21449
451474,0.25159,0.517,0.25159
438580,0.32752,0.719,0.32752
445888,0.3021,0.575,0.3021
420117,0.54277,0.481,0.54277
423706,2.4351,0.588,0.32807
414649,0.36627,0.806,0.36627
444896,0.36509,0.775,0.36509
444898,1.0324,1.891,1.0324
414640,2.9553,0.294,0.21472
416179,0.4041,1.167,0.4041
423876,0.18925,0.878,0.18925
423877,0.32804,0.619,0.32804
443149,1.8509,2.126,1.8509
451030,1.4595,2.351,1.4595
456867,0.90514,1.645,0.90514
447353,0.47823,1.105,0.47823
447358,0.26428,0.488,0.26428
425406,1.4254,0.968,0.52982
395214,4.7718,0.263,0.063296
395215,5.1642,0.426,0.1266
395213,3.4173,0.263,0.10127
426599,6.2929,0.788,0.37843
424101,0.26495,0.422,0.26495
424102,1.2617,1.37,0.75703
442954,0.23925,0.517,0.23925
415446,0.34099,0.982,0.34099
439194,4.9884,0.553,0.49135
427150,2.0685,0.163,0.037844
445068,0.50353,1.532,0.50353
460950,0.37694,0.641,0.37694
433701,0.50417,1.376,0.50417
416387,0.23992,0.614,0.23992
428630,0.29006,0.525,0.29006
442683,2.3421,0.913,0.56657
442680,0.49112,0.163,0.062962
462705,0.38944,0.944,0.38944
462703,0.15075,0.487,0.15075
424276,0.73177,0.872,0.73177
426606,0.41625,0.643,0.41625
417644,0.6818,1.324,0.6818
462698,0.25125,0.556,0.25125
431491,1.4498,0.576,0.44124
426799,0.56763,0.878,0.56763
440290,1.5116,0.163,0.062979
426434,1.1352,1.239,0.37843
426437,0.5929,1.198,0.5929
457771,0.31424,0.781,0.31424
424483,0.36587,0.614,0.36587
433450,0.22687,0.709,0.22687
422977,0.23975,0.355,0.23975
427485,0.17658,0.614,0.17658
442510,0.1637,0.45,0.1637
461269,9.2344,0.774,0.4272
425256,1.9806,0.192,0.20183
425254,0.79484,2.578,0.79484
457027,0.56569,0.937,0.56569
440447,2.6702,0.546,0.2519
430485,2.6605,0.619,0.45399
440449,0.31489,0.588,0.31489
424646,0.36586,0.576,0.36586
461542,0.15077,0.75,0.15077
414248,0.56839,1.077,0.56839
417370,0.36615,1.01,0.36615
440779,0.75573,1.284,0.75573
428145,0.97115,0.457,0.16395
417212,0.22727,0.394,0.22727
461682,0.21358,0.525,0.21358
424758,2.2957,0.619,0.29015
424759,2.8382,0.131,0.037849
421199,0.63107,0.163,0.025242
424760,0.50463,1.17,0.50463
420858,0.39126,0.751,0.39126
462317,2.387,0.552,0.50255
455099,0.35208,0.842,0.35208
462314,0.59043,0.803,0.59043
420520,2.2341,0.584,0.26509
427636,27.488,0.553,0.35339
422687,6.3597,0.518,0.22715
462466,12.0976,1.157,0.50247
422275,40.7226,0.294,0.075733
459300,36.5244,0.191,0.075441
462465,11.4067,0.516,0.45223
427637,0.56758,0.71,0.56758
441866,0.6297,1.299,0.6297
422092,0.22715,0.651,0.22715
432783,0.65546,1.093,0.65546
430999,0.21432,1.005,0.21432
414646,2.804,1.299,0.61895
455939,9.5053,1.175,0.65402
455936,6.9776,0.294,0.088021
430326,1.7022,0.325,0.050432
428148,7.2265,1.713,1.9295
425257,4.39,2.55,2.0436
460655,7.4776,0.712,0.30172
454654,0.17605,0.648,0.17605
524597,1268.09,0.354,0.25149
455749,3.935,0.354,0.16346
435028,74.1157,0.325,0.063087
435027,73.4597,0.294,0.23968
435026,71.984,0.131,0.025227
455750,8.4981,0.588,0.18861
421022,311.924,0.096,0.075775
452480,0.72955,1.416,0.72955
456749,0.15086,0.287,0.15086
417049,143.041,0.614,0.39148
422290,63.725,0.294,0.1263
436873,67.6488,0.394,0.18904
454314,3.5461,1.463,0.65391
415605,0.1768,0.584,0.1768
422280,48.5109,0.932,0.69431
524603,1284.24,0.619,0.44006
524601,1278.74,0.488,0.3772
524592,1245.83,0.946,0.64123
418308,2.6133,1.257,0.92158
418163,0.49237,0.914,0.49237
423878,0.49204,0.68,0.49204
415608,3.2203,1.692,0.82095
433451,0.66802,1.226,0.66802
463566,33.1007,0.258,0.22617
463567,34.6964,0.619,0.51518
463570,39.8983,0.456,0.12567
428001,10.3923,0.325,0.21444
427991,14.4986,0.096,0.063059
432462,26.1795,0.719,0.30253
448756,0.70468,0.737,0.70468
448754,0.89341,0.804,0.89341
443959,0.81841,1.593,0.81841
416562,0.84599,0.688,0.39145
445222,29.8138,1.269,1.6235
414644,0.1263,0.488,0.1263
457332,4.3744,1.434,0.69149
444672,271.125,1.809,1.2203
432636,1.4117,0.588,0.13867
465160,1003.47,0.131,0.037677
465179,1086.38,0.354,0.23889
465180,1086.88,0.191,0.10064
465205,1585.98,1.005,1.0698
432139,0.27733,0.751,0.27733
432786,0.5042,0.909,0.5042
427809,0.20179,0.355,0.20179
430325,1.4374,0.87,0.50433
434039,0.44111,1.035,0.44111
432140,0.35298,1.045,0.35298
415751,4.7982,0.192,0.063133
445207,62.4402,0.488,0.28956
444506,0.60431,1.044,0.60431
430628,5.723,0.163,0.012609
441104,2.7832,2.014,1.5615
459286,2.1616,0.162,0.025132
438252,0.31494,0.878,0.31494
461543,0.86689,0.908,0.36436
455090,73.6334,1.513,1.4973
438438,11.2376,0.192,0.10076
465150,933.381,0.995,0.70343
448750,0.98143,0.679,0.18874
458336,1.4832,0.487,0.087978
442228,0.30224,0.715,0.30224
440939,1.7632,1.522,0.99496
440945,13.3651,0.457,0.20151
440953,0.99499,0.384,0.2267
441860,0.36522,1.034,0.36522
431487,0.74385,1.564,0.74385
429603,0.6557,1.227,0.6557
436892,0.41578,0.751,0.41578
428287,0.2144,0.394,0.2144
452967,0.26412,0.619,0.26412
455629,0.20117,0.425,0.20117
463110,2.5375,0.191,0.15074
461680,0.35177,0.944,0.35177
449486,1.5476,0.557,0.42781
455631,0.21375,0.354,0.21375
455304,0.80476,1.202,0.80476
415440,0.56827,1.01,0.56827
459076,0.15081,0.619,0.15081
455469,0.72929,0.354,0.15089
463258,0.65323,0.65,0.10049
429598,2.9254,0.259,0.050444
431361,0.18911,0.488,0.18911
456394,0.49033,0.525,0.49033
460799,0.50259,0.913,0.50259
462309,1.294,0.619,0.26382
461838,1.0051,1.262,1.0051
457627,0.23883,0.456,0.23883
457024,0.16342,0.425,0.16342
504417,684.669,0.394,0.31405
462311,0.23869,0.487,0.23869
