node_id,a_i,l_i,a_h
4780,23545.0,231.8,23545.0
4781,95609.0,61.8,5708.0
4782,156968.0,301.0,32820.0
4783,72776.0,424.7,72776.0
4784,74203.0,478.0,74203.0
4785,756297.0,431.6,104882.0
4786,48516.0,308.6,48516.0
4787,45663.0,215.6,45663.0
4788,19264.0,185.0,19264.0
4789,83476.0,177.4,14983.0
4790,206196.0,401.2,92754.0
4791,43523.0,208.5,43523.0
4792,74203.0,331.9,74203.0
4793,50657.0,216.2,50657.0
4794,18551.0,130.9,18551.0
4795,27112.0,200.5,27112.0
4796,319631.0,161.9,34247.0
4797,405965.0,231.5,59934.0
4798,595037.0,216.2,32822.0
4799,769845.0,100.4,7135.0
4800,933244.0,77.2,7849.0
4801,1009594.0,216.2,39959.0
4802,44949.0,269.7,44949.0
4803,168377.0,146.7,16410.0
4804,253282.0,231.4,26399.0
4805,58505.0,231.5,58505.0
4806,97749.0,571.4,97749.0
4807,73489.0,208.3,26399.0
4808,173374.0,185.0,46375.0
4809,217609.0,115.7,20690.0
4810,24258.0,138.8,24258.0
4811,112016.0,362.8,51371.0
4812,3345154.0,246.6,75630.0
4813,3430057.0,38.6,2141.0
4814,3554208.0,239.1,42097.0
4815,3758980.0,192.9,52087.0
4816,3861727.0,208.5,55655.0
4817,3913103.0,285.7,39245.0
4818,264701.0,146.4,17123.0
4819,283965.0,38.6,713.0
4820,401688.0,323.4,92752.0
4821,448064.0,84.7,22118.0
4822,24972.0,208.5,24972.0
4823,79911.0,46.1,3567.0
4824,28539.0,215.9,28539.0
4825,37101.0,177.4,37101.0
4826,25685.0,92.3,25685.0
4827,36387.0,169.9,36387.0
4828,84903.0,185.2,21405.0
4829,35674.0,262.1,35674.0
4830,64927.0,23.1,713.0
4831,124144.0,123.3,9989.0
4832,166954.0,92.3,24258.0
4833,197633.0,107.8,12843.0
4834,261134.0,146.4,39242.0
4835,348895.0,223.6,60648.0
4836,460917.0,362.0,84195.0
4837,114157.0,254.2,64214.0
4838,170523.0,123.3,30680.0
4839,213333.0,107.8,16410.0
4840,234739.0,38.6,2140.0
4841,258284.0,123.3,12130.0
4842,312510.0,161.5,30681.0
4843,20691.0,177.4,20691.0
4844,89900.0,362.8,89900.0
4845,8050737.0,223.5,51369.0
4846,8104248.0,123.3,27111.0
4847,8349696.0,200.1,50656.0
4848,8393934.0,46.1,5708.0
4849,8564454.0,161.9,43524.0
4850,8671475.0,331.4,69921.0
4851,9656900.0,107.8,54225.0
4852,9691149.0,23.1,1427.0
4853,9740380.0,84.7,7134.0
4854,10040743.0,107.8,20691.0
4855,10075703.0,69.2,10702.0
4856,10168455.0,254.2,66353.0
4857,11578819.0,161.9,35673.0
4858,11876358.0,169.5,39240.0
4859,11912744.0,61.7,9988.0
4860,12056151.0,177.0,81336.0
4861,12143196.0,153.9,44234.0
4862,12474226.0,69.2,9274.0
4863,12743201.0,354.8,151969.0
4864,12844516.0,138.8,34248.0
4865,13498131.0,177.0,65642.0
4866,13567344.0,61.7,20692.0
4867,13700775.0,169.5,35675.0
4868,13847758.0,261.8,89190.0
4869,13946220.0,84.7,25686.0
4870,14526359.0,77.2,10702.0
4871,14576303.0,130.9,32106.0
4872,14620540.0,46.2,9988.0
4873,14660498.0,100.2,11416.0
4874,14766808.0,300.4,74203.0
4875,14850291.0,130.9,45665.0
4876,26051916.0,323.8,99180.0
4877,26311653.0,138.8,97755.0
4878,26425823.0,262.1,81345.0
4879,23545.0,146.4,23545.0
4880,30680.0,208.0,30680.0
4881,34961.0,292.8,34961.0
4882,54937.0,215.6,54937.0
4883,139838.0,131.2,12843.0
4884,49230.0,385.4,49230.0
4885,19977.0,100.2,19977.0
4886,54936.0,69.5,7848.0
4887,52084.0,338.9,52084.0
4888,85617.0,377.8,85617.0
4889,112729.0,508.8,112729.0
4890,10702.0,108.1,10702.0
4891,22831.0,107.8,22831.0
4892,67067.0,485.9,67067.0
4893,28539.0,231.5,28539.0
4894,121290.0,130.9,19977.0
4895,155537.0,84.7,8562.0
4896,74201.0,284.8,74201.0
4897,84903.0,400.9,84903.0
4898,13556.0,154.3,13556.0
4899,17837.0,131.3,17837.0
4900,37101.0,192.5,37101.0
4901,80622.0,23.1,2140.0
4902,118435.0,123.3,18550.0
4903,175514.0,208.0,26399.0
4904,107020.0,154.3,14270.0
4905,43522.0,146.4,43522.0
4906,52797.0,223.5,52797.0
4907,64213.0,192.9,17123.0
4908,13556.0,131.2,13556.0
4909,49228.0,30.9,713.0
4910,53509.0,38.6,1427.0
4911,107019.0,38.6,3567.0
4912,333909.0,701.6,181227.0
4913,49943.0,254.2,49943.0
4914,19264.0,100.4,19264.0
4915,104882.0,424.7,104882.0
4916,122003.0,392.6,122003.0
4917,24258.0,154.0,24258.0
4918,28539.0,192.5,28539.0
4919,52084.0,416.5,52084.0
4920,239011.0,678.2,239011.0
4921,37101.0,332.0,37101.0
4922,88470.0,578.0,88470.0
4923,29252.0,154.3,29252.0
4924,24258.0,146.7,24258.0
4925,186928.0,285.2,62785.0
4926,41381.0,185.0,41381.0
4927,34246.0,177.6,34246.0
4928,32106.0,177.6,32106.0
4929,29966.0,146.7,29966.0
4930,19977.0,216.2,19977.0
4931,3476446.0,108.1,12843.0
4932,3530671.0,69.5,19264.0
4933,3624137.0,208.5,38529.0
4934,4103608.0,177.6,50658.0
4935,4231327.0,270.2,69924.0
4936,4546697.0,362.8,79915.0
4937,4953432.0,146.4,17838.0
4938,5004807.0,139.0,18552.0
4939,6529577.0,401.4,96336.0
4940,6723680.0,77.2,35681.0
4941,6839999.0,177.6,50668.0
4942,6945620.0,293.4,47816.0
4943,7038397.0,316.3,38540.0
4944,81336.0,355.0,81336.0
4945,24971.0,138.8,24971.0
4946,12842.0,100.4,12842.0
4947,313914.0,38.6,2854.0
4948,368137.0,169.7,22831.0
4949,425216.0,38.6,4994.0
4950,552927.0,92.8,20691.0
4951,615002.0,208.5,37816.0
4952,759846.0,347.3,79201.0
4953,815500.0,77.2,9989.0
4954,1004591.0,231.5,67788.0
4955,1120900.0,100.4,11417.0
4956,1205816.0,270.4,57800.0
4957,1513374.0,216.0,59942.0
4958,1653956.0,378.2,91344.0
4959,13556.0,115.7,13556.0
4960,106308.0,100.2,19977.0
4961,118438.0,38.6,1427.0
4962,189783.0,293.1,42808.0
4963,231163.0,61.7,1427.0
4964,322482.0,146.4,50654.0
4965,443054.0,339.3,87039.0
4966,569341.0,46.1,4994.0
4967,1215086.0,108.1,24258.0
4968,1283579.0,30.9,4281.0
4969,1310691.0,108.1,6421.0
4970,1348504.0,146.7,14982.0
4971,14983.0,115.7,14983.0
4972,28539.0,177.6,28539.0
4973,34960.0,177.6,34960.0
4974,1615154.0,223.5,59932.0
4975,1762840.0,246.9,38528.0
4976,1906248.0,278.0,29967.0
4977,2369306.0,38.6,2141.0
4978,2888714.0,177.6,24974.0
4979,2939374.0,30.9,2854.0
4980,2987895.0,38.6,1427.0
4981,3015009.0,30.9,1427.0
4982,3244775.0,493.6,131296.0
4983,3499511.0,262.4,70644.0
4984,23544.0,278.0,23544.0
4985,33533.0,270.4,33533.0
4986,44948.0,278.0,44948.0
4987,54223.0,308.3,54223.0
4988,62785.0,338.9,62785.0
4989,557200.0,69.5,7135.0
4990,613565.0,108.1,11415.0
4991,825471.0,247.1,56366.0
4992,875416.0,131.3,13557.0
4993,955330.0,200.8,34963.0
4994,1115158.0,154.3,15698.0
4995,1255728.0,370.5,81346.0
4996,1788728.0,100.4,6422.0
4997,37813.0,115.7,37813.0
4998,16410.0,100.2,16410.0
4999,21404.0,177.4,21404.0
5000,56364.0,293.1,56364.0
5001,33533.0,308.6,33533.0
5002,22117.0,285.7,22117.0
5003,26398.0,254.7,26398.0
5004,31392.0,200.8,31392.0
5005,24971.0,200.7,24971.0
5006,25685.0,162.3,25685.0
5007,27111.0,131.3,27111.0
5008,77055.0,61.7,3567.0
5009,19977.0,185.0,19977.0
5010,95604.0,423.3,95604.0
5011,16410.0,154.3,16410.0
5012,16409.0,115.7,16409.0
5013,40667.0,216.2,40667.0
5014,25685.0,177.6,25685.0
5015,28539.0,239.1,28539.0
5016,76342.0,408.8,76342.0
5017,21404.0,115.4,21404.0
5018,122000.0,153.9,33533.0
5019,186210.0,38.6,4281.0
5020,238293.0,177.4,28539.0
5021,311780.0,77.2,13556.0
5022,370999.0,84.7,12843.0
5023,494434.0,501.4,111305.0
5024,34960.0,238.7,34960.0
5025,19263.0,139.0,19263.0
5026,41381.0,394.0,41381.0
5027,40668.0,254.7,40668.0
5028,29252.0,146.7,29252.0
5029,53509.0,246.6,53509.0
5030,39954.0,231.5,39954.0
5031,477290.0,146.4,32819.0
5032,538648.0,185.0,30679.0
5033,597865.0,77.2,9989.0
5034,724152.0,177.4,46376.0
5035,801923.0,192.8,53512.0
5036,828322.0,38.6,1427.0
5037,950333.0,146.4,41383.0
5038,1017403.0,146.4,53513.0
5039,1165103.0,339.3,127008.0
5040,1247161.0,301.0,60652.0
5041,77768.0,432.6,77768.0
5042,112013.0,185.0,26398.0
5043,44948.0,316.4,44948.0
5044,56364.0,261.8,56364.0
5045,77768.0,324.1,77768.0
5046,17837.0,123.7,17837.0
5047,169798.0,69.5,6421.0
5048,260407.0,69.5,27825.0
5049,296794.0,139.0,11416.0
5050,317485.0,30.9,713.0
5051,400249.0,108.1,15697.0
5052,478733.0,200.8,36388.0
5053,603597.0,231.8,23546.0
5054,639987.0,61.8,2854.0
5055,785547.0,115.7,27828.0
5056,836209.0,162.3,19980.0
5057,859756.0,61.8,8563.0
5058,926118.0,200.9,14985.0
5059,1121635.0,38.6,714.0
5060,1207266.0,231.8,45670.0
5061,1334288.0,108.1,17840.0
5062,1407076.0,108.1,18554.0
5063,1594762.0,154.3,41391.0
5064,1748908.0,332.2,69225.0
5065,1875941.0,208.5,35684.0
5066,2138586.0,779.5,145600.0
5067,124140.0,138.8,29252.0
5068,180503.0,77.2,19977.0
5069,230447.0,115.7,29253.0
5070,117004.0,92.8,7135.0
5071,111300.0,501.2,111300.0
5072,22831.0,162.3,22831.0
5073,21404.0,215.6,21404.0
5074,248279.0,440.0,98458.0
5075,279672.0,77.2,9275.0
5076,117006.0,362.8,34246.0
5077,46375.0,316.6,46375.0
5078,54223.0,424.7,54223.0
5079,2513226.0,262.7,38527.0
5080,81334.0,555.3,81334.0
5081,33532.0,231.1,33532.0
5082,49229.0,278.0,49229.0
5083,62071.0,23.1,713.0
5084,121288.0,215.6,29252.0
5085,147686.0,77.2,6421.0
5086,29966.0,177.4,29966.0
5087,16410.0,108.1,16410.0
5088,67779.0,362.4,67779.0
5089,49229.0,208.5,49229.0
5090,56363.0,292.8,56363.0
5091,22831.0,123.3,22831.0
5092,111299.0,169.5,42095.0
5093,297516.0,424.0,160533.0
5094,385273.0,161.9,49944.0
5095,435931.0,185.0,21405.0
5096,530827.0,292.8,66356.0
5097,703495.0,346.9,120585.0
5098,49228.0,300.3,49228.0
5099,42807.0,277.6,42807.0
5100,20690.0,254.6,20690.0
5101,378145.0,115.7,3567.0
5102,62071.0,301.3,62071.0
5103,44234.0,146.4,44234.0
5104,41380.0,246.6,41380.0
5105,99167.0,77.2,4281.0
5106,41380.0,223.5,41380.0
5107,36386.0,177.6,36386.0
5108,34246.0,285.7,34246.0
5109,101313.0,525.1,101313.0
5110,31392.0,231.5,31392.0
5111,181217.0,269.7,72773.0
5112,199768.0,46.1,2140.0
5113,224025.0,108.1,10702.0
5114,325340.0,308.7,62787.0
5115,39240.0,215.6,39240.0
5116,64924.0,431.6,64924.0
5117,199765.0,393.4,77767.0
5118,253275.0,177.6,13556.0
5119,28538.0,247.1,28538.0
5120,35673.0,216.5,35673.0
5121,258974.0,61.8,4281.0
5122,384542.0,108.1,13556.0
5123,428776.0,100.4,7135.0
5124,453747.0,61.8,9989.0
5125,502978.0,115.7,23545.0
5126,617134.0,231.8,37815.0
5127,932504.0,216.0,59222.0
5128,1001003.0,100.2,17838.0
5129,1027403.0,154.3,6422.0
5130,23544.0,208.5,23544.0
5131,113441.0,640.4,113441.0
5132,26398.0,192.5,26398.0
5133,59217.0,308.9,59217.0
5134,25684.0,146.7,25684.0
5135,140548.0,61.7,28538.0
5136,204045.0,285.2,42093.0
5137,378836.0,300.7,82046.0
5138,442332.0,77.2,2140.0
5139,606430.0,323.8,51370.0
5140,674208.0,30.9,713.0
5141,39953.0,177.4,39953.0
5142,22830.0,192.9,22830.0
5143,30678.0,185.0,30678.0
5144,16409.0,115.7,16409.0
5145,22117.0,131.3,22117.0
5146,37099.0,346.9,37099.0
5147,85614.0,215.6,39953.0
5148,126281.0,46.1,6421.0
5149,174796.0,123.3,16409.0
5150,205475.0,123.3,12842.0
5151,17123.0,100.4,17123.0
5152,13555.0,115.7,13555.0
5153,64924.0,138.8,7134.0
5154,30678.0,247.1,30678.0
5155,440180.0,146.7,20690.0
5156,837561.0,131.3,19977.0
5157,888218.0,193.2,22118.0
5158,1068727.0,77.2,4994.0
5159,1100834.0,69.5,14270.0
5160,1199298.0,146.7,19978.0
5161,1525364.0,224.1,41384.0
5162,1558901.0,77.2,7135.0
5163,1634535.0,154.6,14271.0
5164,1817204.0,262.4,57799.0
5165,2276723.0,208.5,36393.0
5166,2395176.0,100.4,5709.0
5167,2467963.0,30.9,2854.0
5168,2604974.0,115.8,29258.0
5169,2679190.0,262.7,51381.0
5170,2836902.0,77.2,7850.0
5171,2955364.0,123.7,20696.0
5172,3050993.0,239.4,28546.0
5173,3282933.0,192.9,21410.0
5174,3307199.0,30.9,714.0
5175,47087.0,323.8,47087.0
5176,24257.0,247.1,24257.0
5177,30678.0,208.5,30678.0
5178,126996.0,656.3,126996.0
5179,25684.0,208.0,25684.0
5180,30678.0,239.4,30678.0
5181,59930.0,417.0,59930.0
5182,26397.0,169.7,26397.0
5183,29965.0,153.9,29965.0
5184,68490.0,46.1,4281.0
5185,135554.0,254.6,43520.0
5186,263264.0,61.7,5708.0
5187,308925.0,38.6,2854.0
5188,369569.0,154.3,29966.0
5189,402389.0,92.6,14270.0
5190,23544.0,161.9,23544.0
5191,18550.0,100.2,18550.0
5192,131273.0,277.3,56363.0
5193,194057.0,216.0,39954.0
5194,201194.0,362.4,98457.0
5195,23543.0,139.0,23543.0
5196,960264.0,301.0,49941.0
5197,1015200.0,208.3,30679.0
5198,1700823.0,115.7,11416.0
5199,2076108.0,285.7,49945.0
5200,2171719.0,185.3,32822.0
5201,2286594.0,154.3,34963.0
5202,62070.0,285.2,62070.0
5203,50654.0,338.9,50654.0
5204,67065.0,571.0,67065.0
5205,74198.0,323.4,74198.0
5206,80619.0,385.1,80619.0
5207,49227.0,485.7,49227.0
5208,26397.0,123.3,26397.0
5209,59929.0,262.7,59929.0
5210,541492.0,138.4,32819.0
5211,566464.0,23.1,1427.0
5212,608558.0,69.2,8561.0
5213,716287.0,146.4,29964.0
5214,756239.0,123.3,16409.0
5215,799046.0,38.6,4281.0
5216,878235.0,261.7,58501.0
5217,1282010.0,69.2,14268.0
5218,1573065.0,61.7,6421.0
5219,1639413.0,138.8,38525.0
5220,1751418.0,123.3,24970.0
5221,1836316.0,154.3,38526.0
5222,2051065.0,246.9,67064.0
5223,42807.0,270.3,42807.0
5224,44233.0,200.1,44233.0
5225,22117.0,100.2,22117.0
5226,64209.0,239.2,22830.0
5227,22830.0,139.0,22830.0
5228,37812.0,216.2,37812.0
5229,206184.0,323.8,104877.0
5230,229727.0,61.7,5708.0
5231,266826.0,123.3,13556.0
5232,348871.0,30.9,713.0
5233,59216.0,377.9,59216.0
5234,142683.0,146.7,19976.0
5235,303208.0,293.1,98455.0
5236,333173.0,30.9,713.0
5237,28538.0,308.6,28538.0
5238,24257.0,231.5,24257.0
5239,24257.0,185.2,24257.0
5240,39953.0,285.2,39953.0
5241,159097.0,38.6,2140.0
5242,127705.0,477.7,127705.0
5243,59215.0,231.4,59215.0
5244,53508.0,292.4,53508.0
5245,25684.0,239.0,25684.0
5246,169794.0,123.7,30678.0
5247,134839.0,200.5,40666.0
5248,284663.0,478.4,97744.0
5249,328186.0,192.9,29966.0
5250,35672.0,215.6,35672.0
5251,15696.0,108.1,15696.0
5252,38526.0,92.8,7848.0
5253,43520.0,308.3,43520.0
5254,22117.0,130.9,22117.0
5255,46374.0,146.4,46374.0
5256,17836.0,177.6,17836.0
5257,67064.0,517.2,67064.0
5258,29251.0,115.7,29251.0
5259,69917.0,385.3,69917.0
5260,43520.0,247.1,43520.0
5261,27824.0,185.2,27824.0
5262,184779.0,424.3,83471.0
5263,84898.0,192.9,30678.0
5264,113437.0,254.2,50654.0
5265,172652.0,215.6,38526.0
5266,211891.0,138.8,17123.0
5267,357439.0,338.9,89183.0
5268,468029.0,223.5,57792.0
5269,20689.0,115.7,20689.0
5270,22116.0,169.9,22116.0
5271,109157.0,632.5,109157.0
5272,17122.0,130.9,17122.0
5273,27824.0,177.4,27824.0
5274,23543.0,92.8,23543.0
5275,53508.0,285.7,53508.0
5276,81332.0,339.6,81332.0
5277,46374.0,293.1,46374.0
5278,119144.0,493.2,119144.0
5279,35671.0,208.0,35671.0
5280,22116.0,169.5,22116.0
5281,24970.0,208.3,24970.0
5282,79191.0,323.4,79191.0
5283,123423.0,685.7,123423.0
5284,67063.0,355.2,67063.0
5285,44947.0,38.6,1427.0
5286,35672.0,292.8,35672.0
5287,19976.0,139.0,19976.0
5288,19263.0,108.1,19263.0
5289,61355.0,324.5,61355.0
5290,1348261.0,278.0,76338.0
5291,1406764.0,30.9,7848.0
5292,1458133.0,216.4,29965.0
5293,24970.0,177.4,24970.0
5294,34245.0,270.0,34245.0
5295,22830.0,138.8,22830.0
5296,117006.0,115.7,5707.0
5297,29964.0,192.9,29964.0
5298,140547.0,585.1,140547.0
5299,32818.0,246.6,32818.0
5300,55647.0,385.4,55647.0
5301,36385.0,169.5,36385.0
5302,51366.0,130.9,51366.0
5303,154099.0,107.8,10701.0
5304,288222.0,308.3,59928.0
5305,391673.0,277.6,69919.0
5306,64922.0,200.5,64922.0
5307,200473.0,161.9,49226.0
5308,337451.0,477.3,110582.0
5309,484413.0,146.4,32104.0
5310,645644.0,446.7,102019.0
5311,707712.0,192.9,19263.0
5312,92745.0,293.1,92745.0
5313,61356.0,38.6,1427.0
5314,122711.0,161.9,25683.0
5315,47086.0,292.8,47086.0
5316,41379.0,269.9,41379.0
5317,47800.0,293.3,47800.0
5318,209743.0,192.9,52080.0
5319,269672.0,61.7,6421.0
5320,333169.0,130.9,22830.0
5321,393099.0,146.4,34245.0
5322,459448.0,246.6,31392.0
5323,34958.0,247.1,34958.0
5324,34245.0,223.2,34245.0
5325,52080.0,255.0,52080.0
5326,30677.0,262.1,30677.0
5327,34958.0,169.9,34958.0
5328,57074.0,247.1,27824.0
5329,56360.0,231.6,56360.0
5330,72057.0,409.2,72057.0
5331,36384.0,185.2,36384.0
5332,69202.0,339.5,69202.0
5333,40665.0,470.5,40665.0
5334,119143.0,409.2,119143.0
5335,459427.0,146.7,39952.0
5336,672746.0,300.7,54222.0
5337,755506.0,208.0,57790.0
5338,137689.0,278.0,49226.0
5339,298926.0,123.3,33532.0
5340,367416.0,77.2,9275.0
5341,28537.0,146.7,28537.0
5342,14269.0,139.0,14269.0
5343,99881.0,477.3,99881.0
5344,111293.0,77.2,9274.0
5345,174076.0,100.2,15696.0
5346,377405.0,424.0,134842.0
5347,41379.0,169.4,41379.0
5348,43518.0,161.9,43518.0
5349,256113.0,185.0,32817.0
5350,115574.0,331.6,64921.0
5351,59214.0,369.9,59214.0
5352,27823.0,354.8,27823.0
5353,84898.0,532.0,84898.0
5354,58501.0,339.2,58501.0
5355,50652.0,38.6,3567.0
5356,98451.0,100.2,7848.0
5357,39952.0,254.2,39952.0
5358,223295.0,115.7,21403.0
5359,241844.0,38.6,1427.0
5360,303199.0,138.8,25683.0
5361,17122.0,115.7,17122.0
5362,32817.0,254.7,32817.0
5363,23543.0,192.9,23543.0
5364,71343.0,393.8,71343.0
5365,124848.0,385.8,42092.0
5366,54933.0,285.5,54933.0
5367,1935316.0,84.7,26397.0
5368,2009513.0,200.1,49940.0
5369,2234236.0,331.3,79190.0
5370,3618411.0,153.9,35671.0
5371,3734697.0,153.9,53507.0
5372,3834575.0,323.4,75622.0
5373,5281246.0,285.2,117715.0
5374,5702910.0,185.0,43520.0
5375,5869138.0,161.9,52795.0
5376,5909092.0,107.8,26398.0
5377,6095298.0,238.7,56363.0
5378,6509129.0,231.1,84902.0
5379,6541235.0,138.8,11415.0
5380,157665.0,293.0,88464.0
5381,321043.0,393.0,82759.0
5382,36384.0,146.4,36384.0
5383,37811.0,239.2,37811.0
5384,273237.0,685.7,169079.0
5385,345292.0,246.6,54220.0
5386,20689.0,161.9,20689.0
5387,12128.0,100.4,12128.0
5388,17122.0,108.1,17122.0
5389,32104.0,177.4,32104.0
5390,131268.0,261.7,63495.0
5391,37097.0,146.4,37097.0
5392,97737.0,192.9,47799.0
5393,146250.0,177.4,23543.0
5394,214738.0,69.5,8561.0
5395,321755.0,463.3,72773.0
5396,77762.0,331.0,77762.0
5397,37811.0,323.8,37811.0
5398,26396.0,169.9,26396.0
5399,36384.0,247.1,36384.0
5400,32817.0,185.0,32817.0
5401,72768.0,277.2,72768.0
5402,78475.0,423.2,78475.0
5403,25683.0,153.9,25683.0
5404,77763.0,378.2,77763.0
5405,101305.0,470.9,101305.0
5406,22829.0,192.9,22829.0
5407,116998.0,662.7,116998.0
5408,26396.0,153.9,26396.0
5409,100588.0,38.6,1427.0
5410,136971.0,108.1,9988.0
5411,58499.0,192.8,58499.0
5412,36384.0,185.0,36384.0
5413,102018.0,478.1,102018.0
5414,31390.0,123.3,31390.0
5415,40664.0,308.3,40664.0
5416,14982.0,115.7,14982.0
5417,95596.0,161.9,39951.0
5418,180491.0,185.2,27110.0
5419,281086.0,38.6,713.0
5420,340299.0,115.7,12128.0
5421,39237.0,115.7,39237.0
5422,23542.0,231.5,23542.0
5423,31390.0,138.8,31390.0
5424,24256.0,231.6,24256.0
5425,17835.0,123.3,17835.0
5426,59927.0,370.8,59927.0
5427,28536.0,216.0,28536.0
5428,59926.0,393.0,59926.0
5429,83469.0,324.5,83469.0
5430,63494.0,231.1,63494.0
5431,14268.0,115.7,14268.0
5432,3928309.0,108.1,4994.0
5433,3966833.0,77.2,5707.0
5434,4128067.0,277.8,126989.0
5435,4171586.0,69.5,15696.0
5436,4339243.0,378.4,82760.0
5437,4823682.0,192.9,16409.0
5438,4919291.0,38.6,713.0
5439,4939269.0,23.1,713.0
5440,5335952.0,200.5,68497.0
5441,5545715.0,38.6,3567.0
5442,5734799.0,393.6,149840.0
5443,5957415.0,115.8,3567.0
5444,6141512.0,223.8,60651.0
5445,6244265.0,200.5,69928.0
5446,6415527.0,177.4,43528.0
5447,6466907.0,161.9,37108.0
5448,6504726.0,38.6,3568.0
5449,26396.0,185.2,26396.0
5450,680564.0,177.6,23543.0
5451,1029423.0,108.1,3567.0
5452,1163549.0,378.4,82760.0
5453,46372.0,408.9,46372.0
5454,47085.0,332.2,47085.0
5455,60640.0,208.3,60640.0
5456,26396.0,223.8,26396.0
5457,59212.0,177.4,59212.0
5458,42804.0,239.4,42804.0
5459,49225.0,416.6,49225.0
5460,777580.0,77.2,1427.0
5461,1329012.0,200.8,42092.0
5462,1411054.0,146.7,32818.0
5463,2001798.0,123.3,21403.0
5464,2099543.0,138.8,41380.0
5465,2317143.0,301.0,116294.0
5466,2686703.0,177.6,36388.0
5467,3550072.0,38.6,9989.0
5468,3618566.0,115.7,10703.0
5469,3689205.0,115.7,21405.0
5470,3721312.0,38.6,7135.0
5471,3752707.0,69.5,14984.0
5472,4050252.0,423.7,121299.0
5473,4143010.0,115.4,71352.0
5474,4329948.0,185.0,60649.0
5475,4392024.0,154.3,22119.0
5476,18549.0,115.7,18549.0
5477,90602.0,246.6,28536.0
5478,63492.0,192.9,25683.0
5479,146249.0,38.6,4994.0
5480,198330.0,123.3,12128.0
5481,29963.0,223.8,29963.0
5482,18549.0,169.4,18549.0
5483,114858.0,469.8,114858.0
5484,16408.0,69.2,16408.0
5485,42804.0,185.0,42804.0
5486,45658.0,424.7,45658.0
5487,137685.0,84.7,8561.0
5488,172642.0,108.1,8561.0
5489,266809.0,285.2,58497.0
5490,15695.0,108.1,15695.0
5491,74194.0,332.2,74194.0
5492,32103.0,208.5,32103.0
5493,19975.0,177.4,19975.0
5494,87034.0,354.0,87034.0
5495,68487.0,401.4,68487.0
5496,129843.0,733.9,129843.0
5497,30676.0,177.6,30676.0
5498,164796.0,662.3,164796.0
5499,32103.0,169.9,32103.0
5500,530025.0,23.1,2854.0
5501,622765.0,177.6,22115.0
5502,682692.0,38.6,713.0
5503,741191.0,100.4,22116.0
5504,807540.0,115.7,44232.0
5505,877457.0,301.0,44233.0
5506,22115.0,123.3,22115.0
5507,17122.0,169.7,17122.0
5508,103440.0,115.7,15695.0
5509,282504.0,354.4,77048.0
5510,47798.0,308.3,47798.0
5511,46371.0,316.6,46371.0
5512,14268.0,123.3,14268.0
5513,135547.0,92.3,14268.0
5514,244697.0,354.0,94882.0
5515,298916.0,146.4,16408.0
5516,340294.0,61.7,4994.0
5517,69199.0,416.0,69199.0
5518,31390.0,216.2,31390.0
5519,17835.0,154.3,17835.0
5520,111291.0,408.5,111291.0
5521,29963.0,177.4,29963.0
5522,67773.0,478.9,67773.0
5523,166933.0,277.6,43516.0
5524,113433.0,656.4,113433.0
5525,14981.0,84.7,14981.0
5526,19261.0,115.7,19261.0
5527,36383.0,277.8,36383.0
5528,15695.0,115.7,15695.0
5529,15695.0,146.4,15695.0
5530,57785.0,338.5,57785.0
5531,19975.0,169.4,19975.0
5532,54932.0,262.1,54932.0
5533,58497.0,84.7,8561.0
5534,166221.0,486.5,74195.0
5535,131977.0,154.3,19975.0
5536,311758.0,292.4,101305.0
5537,363124.0,69.2,16408.0
5538,382387.0,61.7,4994.0
5539,57785.0,278.0,57785.0
5540,48511.0,254.6,48511.0
5541,62779.0,417.0,62779.0
5542,52791.0,161.9,17835.0
5543,88461.0,61.7,19262.0
5544,92027.0,331.9,49225.0
5545,167647.0,169.4,30676.0
5546,108435.0,416.0,108435.0
5547,88459.0,546.9,88459.0
5548,111292.0,463.0,111292.0
5549,129835.0,577.9,129835.0
5550,62065.0,262.1,62065.0
5551,18548.0,107.8,18548.0
5552,249680.0,169.9,32103.0
5553,705548.0,354.4,73481.0
5554,749781.0,23.1,713.0
5555,1033709.0,208.3,53507.0
5556,1120036.0,84.7,21403.0
5557,1382572.0,393.4,65638.0
5558,39236.0,269.7,39236.0
5559,17835.0,115.7,17835.0
5560,48510.0,192.9,48510.0
5561,161226.0,216.0,24969.0
5562,95594.0,146.4,14268.0
5563,151953.0,84.7,15695.0
5564,216872.0,138.8,38523.0
5565,300337.0,177.4,47083.0
5566,360260.0,231.1,45655.0
5567,33529.0,231.1,33529.0
5568,13554.0,123.3,13554.0
5569,23542.0,146.6,23542.0
5570,36383.0,285.2,36383.0
5571,103441.0,339.3,103441.0
5572,82039.0,308.3,82039.0
5573,121277.0,417.0,121277.0
5574,136258.0,470.4,136258.0
5575,19975.0,123.3,19975.0
5576,14981.0,100.2,14981.0
5577,159793.0,38.6,2140.0
5578,77759.0,330.9,77759.0
5579,35669.0,208.0,35669.0
5580,22115.0,169.9,22115.0
5581,90601.0,386.1,90601.0
5582,87034.0,525.1,87034.0
5583,24255.0,208.3,24255.0
5584,24968.0,161.9,24968.0
5585,47797.0,269.7,47797.0
5586,74192.0,532.1,74192.0
5587,82039.0,416.8,82039.0
5588,126981.0,115.7,12841.0
5589,214015.0,254.2,72767.0
5590,272514.0,177.3,36383.0
5591,219004.0,100.2,17834.0
5592,236839.0,38.6,2140.0
